invoice_id,invoice_date,paid_date,paid_days,is_paid,amount,currency,supplier_id,supplier_name,global_ultimate_id,global_ultimate_name,category_code,category_name,segment_code,segment_name,plant_id,plant_name,region,country,source_system_id,payment_term_code,payment_term_name,nominal_days
INV-000091,2026-06-01,2026-07-04,33,true,71425.06,USD,SUP-00011,Frontier Polymers Montreal Co.,GU-0002,Frontier Polymers Global,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_ECC,NET30,Net 30,30
INV-000092,2026-03-21,2026-04-27,37,true,1487565.49,USD,SUP-00027,Orion Polymers Queretaro Ltda.,GU-0006,Orion Polymers Group,31200000,Adhesives and sealants,31000000,Manufacturing Components and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,D2N10N30,2% 10 Net 30,30
INV-000093,2026-06-06,2026-07-29,53,true,4053108.73,USD,SUP-00023,Umbra Fasteners Detroit Corp.,GU-0004,Umbra Fasteners International,,,,,PLT-HOU,Houston Plant,NAMER,United States,ARIBA,NET50,Net 50,50
INV-000094,2025-12-23,2026-02-16,55,true,11035.71,USD,SUP-00021,Umbra Fasteners Montreal Co.,GU-0004,Umbra Fasteners International,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-HOU,Houston Plant,NAMER,United States,SAP_S4HANA,D15N10N30,1.5% 10 Net 30,30
INV-000095,2025-10-28,2025-12-10,43,true,296114.94,USD,SUP-00007,Frontier Polymers Charlotte Inc.,GU-0002,Frontier Polymers Global,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-CLT,Charlotte Plant,NAMER,United States,SAP_ECC,MP25,"Monthly, paid 25th",40
INV-000096,2025-09-06,2025-09-23,17,true,359344.45,USD,SUP-00024,Apex Supply Co Lyon AG,GU-0005,Apex Supply Co Global,,,,,PLT-DET,Detroit Plant,NAMER,United States,ARIBA,NET14,Net 14,14
INV-000097,2026-06-12,,,false,48084.52,USD,SUP-00003,Falcon Systems Osaka Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-TOR,Toronto Plant,NAMER,Canada,SAP_ECC,NET15,Net 15,15
INV-000098,2025-08-14,2025-10-14,61,true,189532.73,USD,SUP-00018,Orion Supply Co Shanghai Pte. Ltd.,GU-0003,Orion Supply Co International,90120000,Travel services,90000000,Travel and Food and Lodging and Entertainment Services,PLT-LYO,Lyon Plant,EMEA,France,CONCUR,MILESTONE,Milestone based,45
INV-000099,2026-03-18,2026-04-23,36,true,165608.57,USD,SUP-00034,Vantage Technologies Milan GmbH,GU-0007,Vantage Technologies Inc.,39130000,Electrical hardware,39000000,Electrical Systems and Lighting and Components,PLT-MAN,Manchester Plant,EMEA,United Kingdom,ARIBA,NET30,Net 30,30
INV-000100,2025-07-07,2025-08-19,43,true,413690.2,USD,SUP-00070,Redwood Controls Singapore Pte. Ltd.,GU-0017,Redwood Controls Inc.,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-CHN,Chennai Plant,APAC,India,ARIBA,MP25,"Monthly, paid 25th",40
INV-000101,2025-11-24,2025-11-25,1,true,602170.64,USD,SUP-00001,Falcon Systems Osaka Pvt. Ltd.,GU-0001,Falcon Systems Industries,,,,,PLT-DET,Detroit Plant,NAMER,United States,SAP_ECC,NET05,Net 5,5
INV-000102,2025-09-18,2025-11-06,49,true,210780.58,USD,SUP-00005,Falcon Systems Singapore Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET45,Net 45,45
INV-000103,2026-06-07,2026-06-28,21,true,1825741.37,USD,SUP-00043,Zenith Bearings Monterrey Ltda.,GU-0010,Zenith Bearings Industries,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-MTY,Monterrey Plant,LATAM,Mexico,SAP_ECC,NET13,Net 13,13
INV-000104,2025-09-03,2025-10-08,35,true,548271.71,USD,SUP-00047,Halcyon Controls Cleveland Inc.,GU-0011,Halcyon Controls Corporation,31350000,Machined castings,31000000,Manufacturing Components and Supplies,PLT-CHN,Chennai Plant,APAC,India,SAP_ECC,NET45,Net 45,45
INV-000105,2025-09-24,2025-10-07,13,true,137451.07,USD,SUP-00011,Frontier Polymers Montreal Co.,GU-0002,Frontier Polymers Global,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-CLT,Charlotte Plant,NAMER,United States,SAP_ECC,NET07,Net 7,7
INV-000106,2026-01-03,2026-03-26,82,true,354492.2,USD,SUP-00049,Marlin Controls Shenzhen Co. Ltd.,GU-0012,Marlin Controls Group,72100000,Facility maintenance,72000000,Building and Facility Maintenance Services,PLT-PUN,Pune Plant,APAC,India,SAP_ECC,EOM60,End of month + 60,75
INV-000107,2026-06-10,2026-09-03,85,true,731777.89,USD,SUP-00015,Orion Supply Co Osaka Pvt. Ltd.,GU-0003,Orion Supply Co International,90120000,Travel services,90000000,Travel and Food and Lodging and Entertainment Services,PLT-PUN,Pune Plant,APAC,India,FIELDGLASS,NET75,Net 75,75
INV-000108,2026-04-15,2026-05-27,42,true,1354399.15,USD,SUP-00004,Falcon Systems Chennai Co. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,CONCUR,NET45,Net 45,45
INV-000109,2025-07-05,2025-08-12,38,true,3461397.55,USD,SUP-00063,Yellowstone Solutions Queretaro Ltda.,GU-0015,Yellowstone Solutions Global,40160000,HVAC equipment,40000000,Distribution and Conditioning Systems and Equipment,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_S4HANA,D5N10N30,5% 10 Net 30,30
INV-000110,2025-10-27,2025-11-06,10,true,1511981.98,USD,SUP-00024,Apex Supply Co Lyon AG,GU-0005,Apex Supply Co Global,31350000,Machined castings,31000000,Manufacturing Components and Supplies,PLT-STU,Stuttgart Plant,EMEA,Germany,SAP_S4HANA,NET14,Net 14,14
INV-000111,2025-10-30,2025-12-22,53,true,15274.72,USD,SUP-00002,Falcon Systems Bengaluru Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SNG,Singapore Hub,APAC,Singapore,SAP_S4HANA,NET45,Net 45,45
INV-000112,2025-08-25,2025-09-30,36,true,288175.91,USD,SUP-00083,Silverline Fabrication Pune Pte. Ltd.,GU-0020,Silverline Fabrication Industries,25100000,Motor vehicles,25000000,Commercial and Private Vehicles and Components,PLT-SHA,Shanghai Plant,APAC,China,CONCUR,NET45,Net 45,45
INV-000113,2026-05-05,2026-05-24,19,true,134545.22,USD,SUP-00003,Falcon Systems Osaka Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SHA,Shanghai Plant,APAC,China,SAP_S4HANA,NET15,Net 15,15
INV-000114,2026-04-08,2026-05-25,47,true,147439.61,USD,SUP-00021,Umbra Fasteners Montreal Co.,GU-0004,Umbra Fasteners International,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-CLT,Charlotte Plant,NAMER,United States,ARIBA,NET30,Net 30,30
INV-000115,2025-11-10,2025-12-12,32,true,1352841.51,USD,SUP-00189,Ridgeway Electricals Pune Co. Ltd.,GU-0046,Ridgeway Electricals Industries,76120000,Waste management,76000000,Industrial Cleaning Services,PLT-CHN,Chennai Plant,APAC,India,ARIBA,NET15,Net 15,15
INV-000116,2025-09-27,2025-11-11,45,true,10740.7,USD,SUP-00004,Falcon Systems Chennai Co. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SHA,Shanghai Plant,APAC,China,SAP_ECC,NET45,Net 45,45
INV-000117,2025-09-09,2026-02-09,153,true,302348.58,USD,SUP-00034,Vantage Technologies Milan GmbH,GU-0007,Vantage Technologies Inc.,72100000,Facility maintenance,72000000,Building and Facility Maintenance Services,PLT-STU,Stuttgart Plant,EMEA,Germany,FIELDGLASS,NET150,Net 150,150
INV-000118,2026-04-16,2026-04-18,2,true,914972.88,USD,SUP-00203,Windward Automation Osaka Ltd.,GU-0049,Windward Automation Corporation,80100000,Management consulting,80000000,Management and Business Professionals and Admin Services,PLT-CHN,Chennai Plant,APAC,India,ARIBA,NET00,Immediate / Due on receipt,0
INV-000119,2025-07-29,2025-09-16,49,true,8510.68,USD,SUP-00004,Falcon Systems Chennai Co. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SHA,Shanghai Plant,APAC,China,SAP_S4HANA,NET45,Net 45,45
INV-000120,2026-04-15,2026-06-02,48,true,1204425.81,USD,SUP-00003,Falcon Systems Osaka Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-MTY,Monterrey Plant,LATAM,Mexico,SAP_ECC,NET45,Net 45,45
INV-000121,2025-12-13,2026-01-29,47,true,581695.63,USD,SUP-00004,Falcon Systems Chennai Co. Ltd.,GU-0001,Falcon Systems Industries,,,,,PLT-SHA,Shanghai Plant,APAC,China,SAP_ECC,NET45,Net 45,45
INV-000122,2025-09-19,2025-09-26,7,true,398003.45,USD,SUP-00007,Frontier Polymers Charlotte Inc.,GU-0002,Frontier Polymers Global,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-DET,Detroit Plant,NAMER,United States,SAP_ECC,NET07,Net 7,7
INV-000123,2025-07-01,2025-07-17,16,true,3521855.37,USD,SUP-00024,Apex Supply Co Lyon AG,GU-0005,Apex Supply Co Global,31350000,Machined castings,31000000,Manufacturing Components and Supplies,PLT-STU,Stuttgart Plant,EMEA,Germany,SAP_S4HANA,NET14,Net 14,14
INV-000124,2025-08-15,2025-10-10,56,true,1095702.42,USD,SUP-00028,Orion Polymers Sao Paulo Ltda.,GU-0006,Orion Polymers Group,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_S4HANA,MP25,"Monthly, paid 25th",40
INV-000125,2025-09-24,2025-12-10,77,true,1336086.69,USD,SUP-00044,Zenith Bearings Queretaro S.A. de C.V.,GU-0010,Zenith Bearings Industries,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-MTY,Monterrey Plant,LATAM,Mexico,SAP_ECC,D2N20N60,2% 20 Net 60,60
INV-000126,2025-12-11,2026-01-28,48,true,117051.74,USD,SUP-00004,Falcon Systems Chennai Co. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SNG,Singapore Hub,APAC,Singapore,SAP_S4HANA,NET45,Net 45,45
INV-000127,2026-05-07,,,false,1741397.59,USD,SUP-00152,Cobalt Fabrication Queretaro Ltda.,GU-0037,Cobalt Fabrication Holdings,43210000,Computer equipment,43000000,Information Technology Broadcasting and Telecommunications,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_S4HANA,NET75,Net 75,75
INV-000128,2026-04-08,2026-05-24,46,true,390137.04,USD,SUP-00006,Falcon Systems Nagoya Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET45,Net 45,45
INV-000129,2025-08-11,2025-08-29,18,true,179361.9,USD,SUP-00012,Frontier Polymers Charlotte LLC,GU-0002,Frontier Polymers Global,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-HOU,Houston Plant,NAMER,United States,SAP_S4HANA,NET21,Net 21,21
INV-000130,2025-10-24,2026-02-25,124,true,1220040.73,USD,SUP-00038,Sequoia Fasteners Leeds Ltd.,GU-0008,Sequoia Fasteners Holdings,90120000,Travel services,90000000,Travel and Food and Lodging and Entertainment Services,PLT-MAN,Manchester Plant,EMEA,United Kingdom,CONCUR,NET120,Net 120,120
INV-000131,2026-03-25,2026-05-05,41,true,138058.86,USD,SUP-00006,Falcon Systems Nagoya Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SHA,Shanghai Plant,APAC,China,SAP_ECC,NET45,Net 45,45
INV-000132,2025-09-14,2025-11-01,48,true,117757.73,USD,SUP-00006,Falcon Systems Nagoya Pte. Ltd.,GU-0001,Falcon Systems Industries,,,,,PLT-SNG,Singapore Hub,APAC,Singapore,SAP_S4HANA,NET45,Net 45,45
INV-000133,2026-04-11,2026-05-07,26,true,316496.14,USD,SUP-00207,Marlin Freight Shanghai Pvt. Ltd.,GU-0050,Marlin Freight Holdings,39110000,Lighting fixtures,39000000,Electrical Systems and Lighting and Components,PLT-PUN,Pune Plant,APAC,India,ARIBA,NET30,Net 30,30
INV-000134,2025-08-21,2025-09-24,34,true,2396980.54,USD,SUP-00033,Vantage Technologies Turin AG,GU-0007,Vantage Technologies Inc.,39130000,Electrical hardware,39000000,Electrical Systems and Lighting and Components,PLT-LYO,Lyon Plant,EMEA,France,SAP_S4HANA,NET30,Net 30,30
INV-000135,2025-11-19,2025-12-03,14,true,215551.89,USD,SUP-00024,Apex Supply Co Lyon AG,GU-0005,Apex Supply Co Global,31350000,Machined castings,31000000,Manufacturing Components and Supplies,PLT-STU,Stuttgart Plant,EMEA,Germany,ARIBA,NET14,Net 14,14
INV-000136,2025-11-21,2026-02-08,79,true,93944.51,USD,SUP-00042,Zenith Bearings Monterrey S.A. de C.V.,GU-0010,Zenith Bearings Industries,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-SNG,Singapore Hub,APAC,Singapore,ARIBA,D2N20N60,2% 20 Net 60,60
INV-000137,2026-03-06,2026-03-21,15,true,1123212.36,USD,SUP-00012,Frontier Polymers Charlotte LLC,GU-0002,Frontier Polymers Global,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-DET,Detroit Plant,NAMER,United States,SAP_S4HANA,D2N15N45,2% 15 Net 45,45
INV-000138,2026-02-19,2026-03-29,38,true,106768.99,USD,SUP-00090,Anchor Manufacturing Chennai Ltd.,GU-0022,Anchor Manufacturing Global,,,,,PLT-SHA,Shanghai Plant,APAC,China,SAP_S4HANA,D15N10N30,1.5% 10 Net 30,30
INV-000139,2025-09-29,2025-11-23,55,true,1652147.98,USD,SUP-00022,Umbra Fasteners Toronto LLC,GU-0004,Umbra Fasteners International,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-HOU,Houston Plant,NAMER,United States,SAP_S4HANA,D2N15N45,2% 15 Net 45,45
INV-000140,2025-10-22,2025-11-14,23,true,1380306.62,USD,SUP-00082,Silverline Fabrication Shanghai Pvt. Ltd.,GU-0020,Silverline Fabrication Industries,25100000,Motor vehicles,25000000,Commercial and Private Vehicles and Components,PLT-SHA,Shanghai Plant,APAC,China,SAP_S4HANA,NET45,Net 45,45
INV-000141,2025-11-07,2025-11-23,16,true,11620665.96,USD,SUP-00006,Falcon Systems Nagoya Pte. Ltd.,GU-0001,Falcon Systems Industries,,,,,PLT-PUN,Pune Plant,APAC,India,ARIBA,NET15,Net 15,15
INV-000142,2025-07-04,2025-09-02,60,true,442797.29,USD,SUP-00093,Dynamo Freight Leeds AG,GU-0023,Dynamo Freight Inc.,39120000,Electrical wire and cable,39000000,Electrical Systems and Lighting and Components,PLT-MAN,Manchester Plant,EMEA,United Kingdom,SAP_S4HANA,NET60,Net 60,60
INV-000143,2025-11-19,2026-03-21,122,true,170766.48,USD,SUP-00039,Sequoia Fasteners Lille Ltd.,GU-0008,Sequoia Fasteners Holdings,43230000,Software licenses,43000000,Information Technology Broadcasting and Telecommunications,PLT-STU,Stuttgart Plant,EMEA,Germany,ARIBA,NET120,Net 120,120
INV-000144,2025-11-10,2025-12-09,29,true,2074417.79,USD,SUP-00121,Bluepeak Services Singapore Co. Ltd.,GU-0029,Bluepeak Services Holdings,25100000,Motor vehicles,25000000,Commercial and Private Vehicles and Components,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_ECC,NET25,Net 25,25
INV-000145,2026-06-09,2026-07-04,25,true,131499.17,USD,SUP-00200,Windward Automation Chennai Pvt. Ltd.,GU-0049,Windward Automation Corporation,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-ROT,Rotterdam DC,EMEA,Netherlands,SAP_S4HANA,MP10,"Monthly, paid 10th",25
INV-000146,2025-10-23,2026-01-01,70,true,642820.74,USD,SUP-00021,Umbra Fasteners Montreal Co.,GU-0004,Umbra Fasteners International,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-SHA,Shanghai Plant,APAC,China,SAP_S4HANA,NET60,Net 60,60
INV-000147,2025-08-06,2025-08-21,15,true,177878.86,USD,SUP-00003,Falcon Systems Osaka Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SNG,Singapore Hub,APAC,Singapore,SAP_S4HANA,NET15,Net 15,15
INV-000148,2025-09-12,2025-10-11,29,true,118288.34,USD,SUP-00098,Emerald Energy Campinas S.A.,GU-0025,Emerald Energy Industries,27110000,Hand tools,27000000,Tools and General Machinery,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_ECC,NET30,Net 30,30
INV-000149,2026-04-22,2026-06-13,52,true,1925418.74,USD,SUP-00036,Sequoia Fasteners Munich S.p.A.,GU-0008,Sequoia Fasteners Holdings,43230000,Software licenses,43000000,Information Technology Broadcasting and Telecommunications,PLT-LYO,Lyon Plant,EMEA,France,SAP_ECC,,,
INV-000150,2026-03-29,2026-06-02,65,true,135000.6,USD,SUP-00016,Orion Supply Co Nagoya Pvt. Ltd.,GU-0003,Orion Supply Co International,43190000,Communications devices,43000000,Information Technology Broadcasting and Telecommunications,PLT-ROT,Rotterdam DC,EMEA,Netherlands,SAP_S4HANA,NET45,Net 45,45
INV-000151,2025-11-30,2026-01-09,40,true,1503839.63,USD,SUP-00044,Zenith Bearings Queretaro S.A. de C.V.,GU-0010,Zenith Bearings Industries,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_ECC,NET30,Net 30,30
INV-000152,2025-10-23,2025-10-30,7,true,303150.03,USD,SUP-00004,Falcon Systems Chennai Co. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_ECC,NET05,Net 5,5
INV-000153,2026-05-01,2026-05-15,14,true,250992.49,USD,SUP-00003,Falcon Systems Osaka Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-TOR,Toronto Plant,NAMER,Canada,SAP_ECC,NET15,Net 15,15
INV-000154,2026-05-15,2026-07-13,59,true,424768.65,USD,SUP-00020,Umbra Fasteners Houston Corp.,GU-0004,Umbra Fasteners International,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-HOU,Houston Plant,NAMER,United States,SAP_S4HANA,MP25,"Monthly, paid 25th",40
INV-000155,2026-03-25,2026-05-01,37,true,1713001.13,USD,SUP-00049,Marlin Controls Shenzhen Co. Ltd.,GU-0012,Marlin Controls Group,72100000,Facility maintenance,72000000,Building and Facility Maintenance Services,PLT-PUN,Pune Plant,APAC,India,SAP_ECC,D1N10N30,1% 10 Net 30,30
INV-000156,2025-09-15,2025-11-26,72,true,2940799.76,USD,SUP-00020,Umbra Fasteners Houston Corp.,GU-0004,Umbra Fasteners International,,,,,PLT-STU,Stuttgart Plant,EMEA,Germany,CONCUR,NET50,Net 50,50
INV-000157,2026-02-04,2026-02-19,15,true,547741.92,USD,SUP-00007,Frontier Polymers Charlotte Inc.,GU-0002,Frontier Polymers Global,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-HOU,Houston Plant,NAMER,United States,SAP_ECC,D15N10N30,1.5% 10 Net 30,30
INV-000158,2026-01-22,2026-03-12,49,true,135993.77,USD,SUP-00003,Falcon Systems Osaka Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-CHN,Chennai Plant,APAC,India,SAP_ECC,NET45,Net 45,45
INV-000159,2025-09-20,2025-10-08,18,true,316910.11,USD,SUP-00022,Umbra Fasteners Toronto LLC,GU-0004,Umbra Fasteners International,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_ECC,NET10,Net 10,10
INV-000160,2025-08-02,2025-09-10,39,true,202390.95,USD,SUP-00096,Copperfield Fabrication Singapore Ltd.,GU-0024,Copperfield Fabrication Holdings,27140000,Hydraulic machinery,27000000,Tools and General Machinery,PLT-DET,Detroit Plant,NAMER,United States,SAP_ECC,NET30,Net 30,30
INV-000161,2025-11-05,2025-11-17,12,true,481091.45,USD,SUP-00063,Yellowstone Solutions Queretaro Ltda.,GU-0015,Yellowstone Solutions Global,40160000,HVAC equipment,40000000,Distribution and Conditioning Systems and Equipment,PLT-MTY,Monterrey Plant,LATAM,Mexico,ARIBA,WEEKLY,Weekly settlement,7
INV-000162,2026-03-09,2026-04-15,37,true,443792.78,USD,SUP-00029,Vantage Technologies Rotterdam Ltd.,GU-0007,Vantage Technologies Inc.,84120000,Banking and finance services,84000000,Financial and Insurance Services,PLT-STU,Stuttgart Plant,EMEA,Germany,SAP_ECC,NET30,Net 30,30
INV-000163,2026-03-13,2026-03-28,15,true,305768.26,USD,SUP-00024,Apex Supply Co Lyon AG,GU-0005,Apex Supply Co Global,31350000,Machined castings,31000000,Manufacturing Components and Supplies,PLT-STU,Stuttgart Plant,EMEA,Germany,SAP_S4HANA,NET14,Net 14,14
INV-000164,2025-12-22,2026-01-06,15,true,262625.14,USD,SUP-00024,Apex Supply Co Lyon AG,GU-0005,Apex Supply Co Global,31350000,Machined castings,31000000,Manufacturing Components and Supplies,PLT-HOU,Houston Plant,NAMER,United States,SAP_S4HANA,NET14,Net 14,14
